step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud,transaction_type
61,'C1582366224','5','M','28007','M677738360','28007','es_contents',3.09,0,Services
61,'C1697851479','3','M','28007','M1823072687','28007','es_transportation',17.31,0,Travel and Transport
61,'C1156346576','4','F','28007','M348934600','28007','es_transportation',24.36,0,Travel and Transport
61,'C153419170','3','F','28007','M348934600','28007','es_transportation',44.3,0,Travel and Transport
61,'C1255236689','1','F','28007','M1823072687','28007','es_transportation',10.11,0,Travel and Transport
61,'C1820855004','2','F','28007','M1823072687','28007','es_transportation',27.52,0,Travel and Transport
61,'C1769927077','2','F','28007','M348934600','28007','es_transportation',21.74,0,Travel and Transport
61,'C1087788850','4','M','28007','M348934600','28007','es_transportation',58.19,0,Travel and Transport
61,'C156162339','2','F','28007','M1823072687','28007','es_transportation',46.09,0,Travel and Transport
61,'C765155274','1','F','28007','M85975013','28007','es_food',4.51,0,Food and Dining
61,'C1865204568','5','M','28007','M1823072687','28007','es_transportation',39.92,0,Travel and Transport
61,'C638163213','1','F','28007','M348934600','28007','es_transportation',18.25,0,Travel and Transport
61,'C1315400589','3','F','28007','M1823072687','28007','es_transportation',10.68,0,Travel and Transport
61,'C352968107','2','M','28007','M348934600','28007','es_transportation',38.13,0,Travel and Transport
61,'C545248492','4','M','28007','M348934600','28007','es_transportation',35.24,0,Travel and Transport
61,'C327430270','5','F','28007','M348934600','28007','es_transportation',17.94,0,Travel and Transport
61,'C1950723662','2','F','28007','M1823072687','28007','es_transportation',3.57,0,Travel and Transport
61,'C194016923','3','F','28007','M348934600','28007','es_transportation',18.94,0,Travel and Transport
61,'C1413412440','2','F','28007','M1888755466','28007','es_otherservices',34.31,0,Services
61,'C662931726','2','F','28007','M1823072687','28007','es_transportation',19.85,0,Travel and Transport
61,'C1697528836','3','F','28007','M1823072687','28007','es_transportation',21.45,0,Travel and Transport
61,'C995844287','5','F','28007','M209847108','28007','es_wellnessandbeauty',144.25,0,Health and Wellness
61,'C995844287','5','F','28007','M78078399','28007','es_wellnessandbeauty',55.91,0,Health and Wellness
61,'C1619755203','5','F','28007','M1823072687','28007','es_transportation',75.53,0,Travel and Transport
61,'C1273110804','4','M','28007','M209847108','28007','es_wellnessandbeauty',23.66,0,Health and Wellness
61,'C1273110804','4','M','28007','M78078399','28007','es_wellnessandbeauty',0.11,0,Health and Wellness
61,'C72353846','2','M','28007','M1823072687','28007','es_transportation',32.99,0,Travel and Transport
61,'C719598710','5','F','28007','M348934600','28007','es_transportation',45.09,0,Travel and Transport
61,'C345742557','5','F','28007','M1823072687','28007','es_transportation',33.31,0,Travel and Transport
61,'C1331907286','2','M','28007','M1823072687','28007','es_transportation',34.97,0,Travel and Transport
61,'C864655240','2','F','28007','M1823072687','28007','es_transportation',11.09,0,Travel and Transport
61,'C476477241','4','M','28007','M1823072687','28007','es_transportation',11.96,0,Travel and Transport
61,'C588719767','2','M','28007','M1823072687','28007','es_transportation',44.56,0,Travel and Transport
61,'C39858251','5','F','28007','M1823072687','28007','es_transportation',10.79,0,Travel and Transport
61,'C506520283','4','F','28007','M348934600','28007','es_transportation',28.74,0,Travel and Transport
61,'C1093826151','4','M','28007','M348934600','28007','es_transportation',46.6,0,Travel and Transport
61,'C168310052','2','M','28007','M348934600','28007','es_transportation',4.3,0,Travel and Transport
61,'C1987405562','5','F','28007','M348934600','28007','es_transportation',44.65,0,Travel and Transport
61,'C1161949399','2','M','28007','M348934600','28007','es_transportation',46.42,0,Travel and Transport
61,'C337109624','2','F','28007','M348934600','28007','es_transportation',15.39,0,Travel and Transport
61,'C603564532','1','M','28007','M348934600','28007','es_transportation',40.19,0,Travel and Transport
61,'C272748313','4','M','28007','M348934600','28007','es_transportation',38.58,0,Travel and Transport
62,'C996804095','3','M','28007','M1823072687','28007','es_transportation',33.56,0,Travel and Transport
62,'C1180570487','6','F','28007','M348934600','28007','es_transportation',14.77,0,Travel and Transport
62,'C1941625566','3','F','28007','M348934600','28007','es_transportation',44.4,0,Travel and Transport
62,'C51444479','3','M','28007','M348934600','28007','es_transportation',53.81,0,Travel and Transport
62,'C545248492','4','M','28007','M348934600','28007','es_transportation',51.49,0,Travel and Transport
62,'C60351691','2','F','28007','M348934600','28007','es_transportation',5.76,0,Travel and Transport
62,'C476477241','4','M','28007','M1823072687','28007','es_transportation',38.12,0,Travel and Transport
62,'C2072009750','2','F','28007','M348934600','28007','es_transportation',18.63,0,Travel and Transport
62,'C1697851479','3','M','28007','M1823072687','28007','es_transportation',16.35,0,Travel and Transport
62,'C202531238','4','F','28007','M1823072687','28007','es_transportation',12.02,0,Travel and Transport
62,'C998987490','2','F','28007','M1823072687','28007','es_transportation',24.8,0,Travel and Transport
62,'C1087788850','4','M','28007','M348934600','28007','es_transportation',31.67,0,Travel and Transport
62,'C153419170','3','F','28007','M348934600','28007','es_transportation',46.92,0,Travel and Transport
62,'C1769470125','2','F','28007','M85975013','28007','es_food',30.99,0,Food and Dining
62,'C574062699','2','M','28007','M348934600','28007','es_transportation',24.06,0,Travel and Transport
62,'C1093826151','4','M','28007','M151143676','28007','es_barsandrestaurants',42.38,0,Food and Dining
62,'C1273110804','4','M','28007','M348934600','28007','es_transportation',8.93,0,Travel and Transport
62,'C1879341237','4','M','28007','M348934600','28007','es_transportation',26.9,0,Travel and Transport
62,'C487569403','2','M','28007','M1823072687','28007','es_transportation',29.95,0,Travel and Transport
62,'C864655240','2','F','28007','M1823072687','28007','es_transportation',24.52,0,Travel and Transport
62,'C1865204568','5','M','28007','M1823072687','28007','es_transportation',3.89,0,Travel and Transport
62,'C819690995','5','F','28007','M348934600','28007','es_transportation',14.38,0,Travel and Transport
62,'C995844287','5','F','28007','M348934600','28007','es_transportation',25.75,0,Travel and Transport
62,'C1563705147','5','F','28007','M348934600','28007','es_transportation',72.83,0,Travel and Transport
62,'C187514477','3','M','28007','M348934600','28007','es_transportation',36.91,0,Travel and Transport
62,'C98707741','4','F','28007','M348934600','28007','es_transportation',1.93,0,Travel and Transport
62,'C98707741','4','F','28007','M1823072687','28007','es_transportation',25.24,0,Travel and Transport
62,'C105845174','3','M','28007','M348934600','28007','es_transportation',20.82,0,Travel and Transport
62,'C823286801','2','F','28007','M348934600','28007','es_transportation',23.69,0,Travel and Transport
62,'C39858251','5','F','28007','M85975013','28007','es_food',49.57,0,Food and Dining
62,'C1697528836','3','F','28007','M1823072687','28007','es_transportation',14.91,0,Travel and Transport
62,'C1695454092','2','M','28007','M348934600','28007','es_transportation',30.15,0,Travel and Transport
62,'C662931726','2','F','28007','M1823072687','28007','es_transportation',6.43,0,Travel and Transport
62,'C1952040134','3','F','28007','M1741626453','28007','es_sportsandtoys',68.94,0,Entertainment
62,'C156162339','2','F','28007','M1053599405','28007','es_health',177.3,0,Health and Wellness
62,'C156162339','2','F','28007','M1913465890','28007','es_health',27.87,0,Health and Wellness
62,'C1156346576','4','F','28007','M348934600','28007','es_transportation',9.57,0,Travel and Transport
62,'C1331907286','2','M','28007','M1823072687','28007','es_transportation',54.94,0,Travel and Transport
62,'C72353846','2','M','28007','M1823072687','28007','es_transportation',3.86,0,Travel and Transport
62,'C1635613216','4','F','28007','M348934600','28007','es_transportation',30.79,0,Travel and Transport
62,'C1161949399','2','M','28007','M1649169323','28007','es_sportsandtoys',5.35,0,Entertainment
62,'C757503768','5','M','28007','M1823072687','28007','es_transportation',5.23,0,Travel and Transport
62,'C1332295774','3','M','28007','M855959430','28007','es_hyper',328.36,1,Retail and Fashion
62,'C118437987','2','M','28007','M1823072687','28007','es_transportation',36.31,0,Travel and Transport
62,'C834963773','5','F','28007','M1823072687','28007','es_transportation',44.9,0,Travel and Transport
62,'C345742557','5','F','28007','M1823072687','28007','es_transportation',34.1,0,Travel and Transport
62,'C1769927077','2','F','28007','M348934600','28007','es_transportation',62.04,0,Travel and Transport
62,'C546957379','5','M','28007','M348934600','28007','es_transportation',35.79,0,Travel and Transport
62,'C1130259702','3','M','28007','M348934600','28007','es_transportation',23.74,0,Travel and Transport
62,'C490238464','3','M','28007','M1823072687','28007','es_transportation',0.91,0,Travel and Transport
62,'C1760612790','3','M','28007','M1823072687','28007','es_transportation',49.63,0,Travel and Transport
62,'C506520283','4','F','28007','M855959430','28007','es_hyper',55.2,0,Retail and Fashion
62,'C1591908890','2','M','28007','M1823072687','28007','es_transportation',3.73,0,Travel and Transport
62,'C1569939854','6','F','28007','M1823072687','28007','es_transportation',14.99,0,Travel and Transport
62,'C923875417','5','F','28007','M1823072687','28007','es_transportation',44.78,0,Travel and Transport
62,'C168310052','2','M','28007','M348934600','28007','es_transportation',7.28,0,Travel and Transport
62,'C1619755203','5','F','28007','M1823072687','28007','es_transportation',41.76,0,Travel and Transport
62,'C327430270','5','F','28007','M151143676','28007','es_barsandrestaurants',68.23,0,Food and Dining
62,'C986553990','5','F','28007','M1823072687','28007','es_transportation',15.16,0,Travel and Transport
62,'C1166355595','4','F','28007','M348934600','28007','es_transportation',34.78,0,Travel and Transport
62,'C1425441042','2','M','28007','M348934600','28007','es_transportation',49.08,0,Travel and Transport
62,'C638163213','1','F','28007','M348934600','28007','es_transportation',32.09,0,Travel and Transport
62,'C337109624','2','F','28007','M348934600','28007','es_transportation',12.75,0,Travel and Transport
62,'C603564532','1','M','28007','M348934600','28007','es_transportation',57.32,0,Travel and Transport
62,'C1582366224','5','M','28007','M348934600','28007','es_transportation',10.77,0,Travel and Transport
62,'C1582366224','5','M','28007','M1823072687','28007','es_transportation',33.12,0,Travel and Transport
62,'C1207205377','4','M','28007','M348934600','28007','es_transportation',14.56,0,Travel and Transport
62,'C583110837','3','M','28007','M1352454843','28007','es_hotelservices',181.59,0,Travel and Transport
62,'C1738944491','2','M','28007','M348934600','28007','es_transportation',28.14,0,Travel and Transport
62,'C1551465414','1','M','28007','M348934600','28007','es_transportation',22.19,0,Travel and Transport
62,'C1820855004','2','F','28007','M1823072687','28007','es_transportation',10.3,0,Travel and Transport
62,'C1771717627','2','F','28007','M1823072687','28007','es_transportation',29.02,0,Travel and Transport
62,'C588719767','2','M','28007','M1823072687','28007','es_transportation',46.49,0,Travel and Transport
62,'C1950723662','2','F','28007','M1823072687','28007','es_transportation',19.03,0,Travel and Transport
62,'C603081336','3','F','28007','M348934600','28007','es_transportation',4.4,0,Travel and Transport
62,'C1038996959','2','M','28007','M1823072687','28007','es_transportation',76.35,0,Travel and Transport
62,'C765155274','1','F','28007','M1823072687','28007','es_transportation',14.62,0,Travel and Transport
62,'C1622124632','2','M','28007','M348934600','28007','es_transportation',17.84,0,Travel and Transport
62,'C1315400589','3','F','28007','M1823072687','28007','es_transportation',41.39,0,Travel and Transport
62,'C1897705669','2','M','28007','M348934600','28007','es_transportation',34.89,0,Travel and Transport
62,'C1255236689','1','F','28007','M1823072687','28007','es_transportation',22.12,0,Travel and Transport
63,'C546957379','5','M','28007','M348934600','28007','es_transportation',32.13,0,Travel and Transport
63,'C986553990','5','F','28007','M1823072687','28007','es_transportation',8.39,0,Travel and Transport
63,'C1207205377','4','M','28007','M348934600','28007','es_transportation',19.38,0,Travel and Transport
63,'C1255236689','1','F','28007','M1823072687','28007','es_transportation',8.34,0,Travel and Transport
